sim,state,soln,step,pH,pe,temp(C),charge(eq),pct_err,Na(mol/kgw),Cl(mol/kgw),K(mol/kgw),P(mol/kgw),Cu(mol/kgw),Fe(mol/kgw),S(mol/kgw),Au(mol/kgw),P(5)(mol/kgw),Cu(1)(mol/kgw),Cu(2)(mol/kgw),Fe(2)(mol/kgw),Fe(3)(mol/kgw),S(-2)(mol/kgw),S(6)(mol/kgw),Au(1)(mol/kgw),Au(3)(mol/kgw),m_Fe+2(mol/kgw),m_Fe+3(mol/kgw),m_FeOH+(mol/kgw),m_FeOH+2(mol/kgw),m_FeCl+(mol/kgw),m_FeCl+2(mol/kgw),m_FeCl2(mol/kgw),m_FeCl2+(mol/kgw),m_Fe(OH)4-(mol/kgw),la_SO4-2,la_Cu(HS)2-,la_Au(HS)2-,la_AuHS,la_H+,la_OH-,la_HS-,la_H2S,la_Au(OH)2-,la_Au+,la_Au+3,la_AuCl,la_AuCl2-,la_AuCl3-2,la_AuCl4-,la_AuOH,la_Cu2S(HS)2-2,la_CuCl+,la_CuCl2,la_CuCl2-,la_CuCl3-,la_CuCl3-2,la_CuCl4-2,la_CuHS,la_CuCl,la_CuOH,la_CuOH+,la_S-2,Magnetite,d_Magnetite,Chalcocite(alpha),d_Chalcocite(alpha),Chalcopyrite(alpha),d_Chalcopyrite(alpha),Bornite(alpha),d_Bornite(alpha),Au(element),d_Au(element),Pyrite,d_Pyrite,Cu(element),d_Cu(element),si_Hematite,si_Magnetite,si_Chalcocite(alpha),si_Pyrite,si_Chalcopyrite(alpha),si_Bornite(alpha),si_Cu(element),si_Au(element),rxn_step,pH_user,logaHS-,logaH2S,SR_Hematite,Pyrite_pct,Chalcopyrite(alpha)_pct,Bornite(alpha)_pct,Magnetite_pct,Chalcocite(alpha)_pct,Au(element)_pct,Cu(element)_pct
1,react,1,10,7.972917608322484,-7.264784639970636,240.0,0.002714516233749908,21.745334966118254,1.0499940924507427,0.49999718688122263,0.0009999943737628036,0.09999943737624391,2.336443537313474e-10,7.611615737218242e-08,0.00979994533037941,5.973280476818788e-07,0.0999994372758316,2.3364435373096907e-10,3.7835336334403607e-22,5.086273860780183e-08,2.525341876438059e-08,0.009737072955514112,6.286596095129014e-05,5.973280476818788e-07,0.0,4.9326406246431766e-11,8.232258699400051e-28,3.396971353999618e-09,2.9907183476338367e-20,1.572761307339574e-09,1.2292123607993874e-24,7.541697944918413e-12,1.535522708818656e-26,2.5157042509185695e-08,-6.312818406457838,-10.53737810469444,-6.579963953343153,-8.026566805789123,-7.972917608322484,-3.2470191116848337,-2.3841599167125875,-3.4093428561505945,-14.531053333201621,-21.960395095304854,-67.9646779963114,-16.41785244320296,-15.937526359018573,-16.935184165798063,-94.3652344663839,-9.377879425724696,-21.358017883121487,-25.82408614215736,-24.76029415137425,-12.91940826182033,-25.79487292007019,-15.54041937370241,-27.980809834481708,-9.773353075857948,-14.643158001518614,-13.332100556559976,-24.3205743220402,-7.4421927409079665,3.331309788266789e-07,3.333341183966734e-08,0.0,0.0,7.999981308345967e-07,8.947465249313719e-16,0.0,0.0,7.952213487329963e-07,-5.0947406321120384e-12,0.0,0.0,0.0,0.0,0.017244501298074866,0.600000000000005,-9.151891207658814,0.2553134415668623,-2.0,-16.27475256481972,-6.7740037937199675,0.0,10.0,7.972917608322484,-2.3841599167125875,-3.4093428561505945,1.0405057901629493,0.0,41.48613792436626,0.0,17.275437531416124,0.0,41.238424544217615,0.0
1,react,1,11,7.972835102995963,-7.2642749532320625,240.0,0.0027145162337497016,21.745340676947272,1.0499940814089719,0.4999971816232278,0.0009999943632468386,0.09999943632464511,2.335330446025082e-10,7.60867918171431e-08,0.009799945227121899,5.979616609611678e-07,0.0999994362244296,2.335330446021298e-10,3.7843614385216277e-22,5.082987165119454e-08,2.525692016594856e-08,0.009736591860667651,6.334693956471344e-05,5.979616609611678e-07,0.0,4.93128003892463e-11,8.239652184577751e-28,3.395389436425389e-09,2.992835807134765e-20,1.5723275755919382e-09,1.2303163665789602e-24,7.53961836324752e-12,1.5369019174717144e-26,2.5160512291071887e-08,-6.309508242886581,-10.537602995680357,-6.579503880269611,-8.026081925883062,-7.972835102995963,-3.247101610902887,-2.3841847235450992,-3.4092851576565764,-14.530708644899155,-21.959885408566283,-67.96314893609566,-16.417342749327204,-15.937016658005637,-16.93467445764794,-94.36370537761944,-9.37745223820418,-21.358525363587358,-25.823751725602502,-24.759959727682208,-12.91958352486686,-25.794538489240967,-15.540594629611755,-27.9804753965153,-9.77355316001136,-14.643333271702327,-13.332358333098925,-24.320322411840575,-7.442300053067012,3.6646439016964683e-07,3.333341134296791e-08,0.0,0.0,7.99998131725055e-07,8.904583147567786e-16,0.0,0.0,7.95216279747962e-07,-5.068985034374929e-12,0.0,0.0,0.0,0.0,0.017529290942263742,0.6000000000000068,-9.15234907445965,0.255998405626336,-2.000000000000014,-16.27566829842138,-6.774688757779436,-1.7763568394002505e-15,11.0,7.972835102995963,-2.3841847235450992,-3.4092851576565764,1.0411883280844576,0.0,40.7813007437892,0.0,18.681161761180174,0.0,40.5375374950306,0.0
1,react,1,12,7.9727525263102,-7.263768023419188,240.0,0.0027145162337494934,21.745346391976888,1.0499940703875867,0.49999717637494057,0.000999994352750287,0.09999943527498786,2.3342226456141386e-10,7.605761048116164e-08,0.009799945124055643,5.985920932832221e-07,0.09999943517496747,2.334222645610354e-10,3.7851715391152333e-22,5.079724739579736e-08,2.5260363085364277e-08,0.009736110424999632,6.382825925088622e-05,5.985920932832221e-07,0.0,4.929942852213124e-11,8.247038472401018e-28,3.393823547669073e-09,2.9949492485276114e-20,1.5719013046081673e-09,1.231419297791796e-24,7.53757455759957e-12,1.5382797840443076e-26,2.516392378976738e-08,-6.306220796415553,-10.537827015273566,-6.579046602986467,-8.025599822335046,-7.9727525263102,-3.2471841814874587,-2.3842095498099605,-3.409227407235683,-14.530366856255423,-21.959378478753408,-67.96162814665705,-16.41683581236193,-15.936509713887961,-16.934167506377868,-94.36218455957123,-9.377027878975875,-21.35903115319469,-25.823419155700705,-24.759627150628013,-12.919757877625537,-25.794205905034367,-15.540768975218032,-27.9801428051563,-9.773752353339695,-14.643507631613403,-13.332615270746972,-24.320072419675757,-7.442407456017631,3.997978010227776e-07,3.333341085313077e-08,0.0,0.0,7.999981326112808e-07,8.862257969984673e-16,0.0,0.0,7.952112362107155e-07,-5.043537246505027e-12,0.0,0.0,0.0,0.0,0.017812195060736613,0.6000000000000085,-9.15280521153722,0.25667970250268723,-2.0,-16.276580572576506,-6.775370054655785,0.0,12.0,7.9727525263102,-2.3842095498099605,-3.409227407235683,1.0418667903672327,0.0,40.10001290739855,0.0,20.039918004599695,0.0,39.860069088001765,0.0
1,react,1,13,7.972669879107657,-7.2632638152881555,240.0,0.002714516233749291,21.745352111148186,1.0499940593862924,0.49999717113622044,0.0009999943422728701,0.09999943422724417,2.333120067987134e-10,7.6028610833058e-08,0.009799945021177325,5.992193824894507e-07,0.09999943412741723,2.3331200679833484e-10,3.78596415047431e-22,5.076486258589186e-08,2.526374824716614e-08,0.009735628653547379,6.430991496853742e-05,5.992193824894507e-07,0.0,4.9286287535352767e-11,8.254417712210471e-28,3.392273471736441e-09,2.9970587325691655e-20,1.5714823952350232e-09,1.2325211767361917e-24,7.535566052513884e-12,1.53965633639e-26,2.5167277727339997e-08,-6.302955777260365,-10.538050174660233,-6.5785920857479905,-8.025120459650296,-7.972669879107657,-3.2472668225959795,-2.3842343952562506,-3.40916960547942,-14.530027930341436,-21.958874270622374,-67.96011552226395,-16.416331597063493,-15.936005491422119,-16.93366327674462,-94.3606719065085,-9.376606311953363,-21.359535273724294,-25.823088408896382,-24.75929639665629,-12.919931331784847,-25.793875143895242,-15.540942422209937,-27.97981203684977,-9.773950667280104,-14.643681092940117,-13.332871380349612,-24.319824321147358,-7.442514948666459,4.3313121139280286e-07,3.333341037002526e-08,0.0,0.0,7.999981334933283e-07,8.820474893487802e-16,0.0,0.0,7.952062178185229e-07,-5.018392192551518e-12,0.0,0.0,0.0,0.0,0.018093237711063637,0.5999999999999925,-9.153259641174287,0.2573573791278463,-2.0,-16.277489431850626,-6.776047731280937,0.0,13.0,7.972669879107657,-2.3842343952562506,-3.40916960547942,1.0425412262135416,0.0,39.441113600876896,0.0,21.354021462565616,0.0,39.204864936557485,0.0
1,react,1,14,7.972587162211107,-7.262762294209758,240.0,0.002714516233749093,21.745357834403563,1.049994048404798,0.4999971659069294,0.0009999943318143101,0.09999943318138593,2.3320226462537035e-10,7.599979038909213e-08,0.009799944918484661,5.998435658113573e-07,0.09999943308175079,2.3320226462499166e-10,3.786739484202243e-22,5.073271402583967e-08,2.526707636325246e-08,0.009735146551233169,6.479190179249793e-05,5.998435658113573e-07,0.0,4.9273374378012813e-11,8.261790051101446e-28,3.3907389966668988e-09,2.999164319043556e-20,1.5710707501952467e-09,1.2336220253752643e-24,7.533592381525578e-12,1.5410316019437415e-26,2.517057481325978e-08,-6.299712900736912,-10.538272484834799,-6.578140293434793,-8.024643802954493,-7.972587162211107,-3.2473495334055724,-2.3842592596388448,-3.4091117529654724,-14.529691830882225,-21.958372749543976,-67.95861095902875,-16.415830068802894,-15.935503955979318,-16.93316173411962,-94.35916731454452,-9.376187501684559,-21.36003774658736,-25.82275946204515,-24.758967442622854,-12.920103898829808,-25.793546182679606,-15.5411149820727,-27.97948306845193,-9.774148113072052,-14.643853667167281,-13.333126672568572,-24.31957809228792,-7.442622529945604,4.6646462128632804e-07,3.333340989352518e-08,0.0,0.0,7.999981343712511e-07,8.779228624121254e-16,0.0,0.0,7.952012242735307e-07,-4.993544992228197e-12,0.0,0.0,0.0,0.0,0.018372442527953226,0.6000000000000014,-9.15371238527215,0.2580314816156246,-2.0,-16.27839492004634,-6.776721833768701,0.0,14.0,7.972587162211107,-2.3842592596388448,-3.4091117529654724,1.0432116840061032,0.0,38.803517069643085,0.0,22.625637631885816,0.0,38.5708452984711,0.0
1,react,1,15,7.972504376430421,-7.262263426192966,240.0,0.002714516233748895,21.74536356168626,1.0499940374428214,0.49999716068693256,0.0009999943213743394,0.09999943213738657,2.3309303147808844e-10,7.597114671396025e-08,0.009799944815974973,6.004646798368027e-07,0.09999943203794162,2.330930314777097e-10,3.7874977482783144e-22,5.070079858104004e-08,2.527034813292021e-08,0.009734664122901079,6.527421487539928e-05,6.004646798368027e-07,0.0,4.926068605756374e-11,8.269155633415455e-28,3.38921991455007e-09,3.001266066624366e-20,1.5706662740720454e-09,1.2347218652609505e-24,7.531653087091237e-12,1.542405607626815e-26,2.5173815744439134e-08,-6.296491887386451,-10.538493956587518,-6.577691191573339,-8.024169818015366,-7.972504376430421,-3.2474323131062683,-2.3842841427165054,-3.4090538502624455,-14.52935852226682,-21.957873881527185,-67.95711435497839,-16.415331193589306,-15.93500507356894,-16.932662844512446,-94.35767068170696,-9.37577141336846,-21.360538592795834,-25.82243229242895,-24.75864026580986,-12.920275590033604,-25.79321899866982,-15.541286666079703,-27.97915587724535,-9.774344701747097,-14.644025365567872,-13.333381157866649,-24.31933370956921,-7.442730198803954,4.997980307098297e-07,3.3333409423501676e-08,0.0,0.0,7.999981352451018e-07,8.738506456390819e-16,0.0,0.0,7.951962552830337e-07,-4.968990496951173e-12,0.0,0.0,0.0,0.0,0.01864983271201126,0.599999999999989,-9.154163465325283,0.25870205522978296,-1.9999999999999716,-16.27929708015256,-6.7773924073828775,0.0,15.0,7.972504376430421,-2.3842841427165054,-3.4090538502624455,1.0438782112757787,0.0,38.18620664853622,0.0,23.85679421286359,0.0,37.95699913860019,0.0
1,react,1,16,7.9724215225562745,-7.261767177831003,240.0,0.002714516233748699,21.74536929294095,1.0499940265000836,0.49999715547609713,0.0009999943109526906,0.09999943109521968,2.32984300907743e-10,7.594267741737943e-08,0.009799944713645283,6.010827605726474e-07,0.09999943099596333,2.329843009073642e-10,3.788239147193563e-22,5.0669113173976195e-08,2.527356424340323e-08,0.009734181373281097,6.575684948368137e-05,6.010827605726474e-07,0.0,4.924821963743696e-11,8.276514601387055e-28,3.387716021310594e-09,3.0033640330664753e-20,1.5702688732335465e-09,1.2358207176305737e-24,7.529747720226413e-12,1.543778379967568e-26,2.5177001205767578e-08,-6.2932924626027855,-10.538714600526784,-6.577244746285825,-8.023698471190635,-7.9724215225562745,-3.247515160907286,-2.3843090442537327,-3.4089958979255286,-14.529027969506897,-21.957377633165223,-67.95562560989248,-16.414834938016156,-15.934508810784601,-16.93216657451692,-94.35618190777632,-9.375358012807519,-21.361037833011295,-25.822106877720604,-24.758314843890325,-12.920446416476034,-25.792893569539093,-15.541457485310943,-27.97883044090344,-9.774540444149146,-14.64419619922149,-13.333634846532474,-24.31909114987307,-7.442837954215318,5.331314396696648e-07,3.33334089598351e-08,0.0,0.0,7.999981361149319e-07,8.69830097875821e-16,0.0,0.0,7.951913105589754e-07,-4.94472405830951e-12,0.0,0.0,0.0,0.0,0.01892543106160538,0.600000000000005,-9.154612902466276,0.25936914445654935,-2.0,-16.28019595443456,-6.778059496609644,0.0,16.0,7.9724215225562745,-2.3843090442537327,-3.4089958979255286,1.0445408547729127,0.0,37.588229352450625,0.0,25.04939189811635,0.0,37.36237874943303,0.0
1,react,1,17,7.972338601366598,-7.261273516324816,240.0,0.0027145162337485125,21.74537502811319,1.0499940155763128,0.4999971502742939,0.000999994300549106,0.09999943005485923,2.328760665848337e-10,7.591438015510287e-08,0.00979994461149326,6.016978434113117e-07,0.0999994299557899,2.328760665844548e-10,3.788963881968568e-22,5.063765478521406e-08,2.5276725369888803e-08,0.009733698307028136,6.623980095951189e-05,6.016978434113117e-07,0.0,4.923597223666988e-11,8.283867094652398e-28,3.386227116730002e-09,3.0054582750724386e-20,1.569878455820845e-09,1.2369186033335122e-24,7.527875840448396e-12,1.5451499450097065e-26,2.518013187012976e-08,-6.2901143567599656,-10.538934427066831,-6.576800924309719,-8.02322972944949,-7.972338601366598,-3.2475980760306022,-2.3843339640187713,-3.4089378965008947,-14.528700138247343,-21.956883971659035,-67.95414462537393,-16.414341269284584,-15.934015134827643,-16.93167289133458,-94.35470089435621,-9.374947266424646,-21.361535487516008,-25.821783195999007,-24.757991154943344,-12.920616389035239,-25.792569873366727,-15.541627450644762,-27.978506737505686,-9.774735350924153,-14.644366179006079,-13.333887748665765,-24.318850390500174,-7.442945795170049,5.664648481720676e-07,3.333340850240279e-08,0.0,0.0,7.99998136980792e-07,8.658601603311585e-16,0.0,0.0,7.951863898182144e-07,-4.920740760971016e-12,0.0,0.0,0.0,0.0,0.019199259961398596,0.5999999999999979,-9.155060717440925,0.26003279297270154,-2.000000000000014,-16.281091584383944,-6.778723145125807,0.0,17.0,7.972338601366598,-2.3843339640187713,-3.4089378965008947,1.0451996604347615,0.0,37.00869096735437,0.0,26.20521416335837,0.0,36.78609486928726,0.0
1,react,1,18,7.972255613620107,-7.260782409427847,240.0,0.0027145162337483294,21.745380767149822,1.0499940046712408,0.4999971450813951,0.0009999942901633297,0.09999942901627946,2.327683222876379e-10,7.58862526254496e-08,0.009799944509516226,6.023099631955027e-07,0.09999942891739562,2.3276832228725896e-10,3.789672150295457e-22,5.0606420449382343e-08,2.527983217606726e-08,0.00973321492868197,6.672306475985974e-05,6.023099631955027e-07,0.0,4.922394102750234e-11,8.291213250915043e-28,3.3847530042279753e-09,3.007548848489686e-20,1.5694949316713995e-09,1.238015542930565e-24,7.526037015408986e-12,1.5465203284364982e-26,2.518320839895152e-08,-6.286957304830766,-10.539153446450548,-6.576359692946518,-8.022763560319405,-7.972255613620107,-3.2476810577174047,-2.3843589017856623,-3.4088798465212875,-14.528374994723976,-21.956392864762066,-67.95267130468302,-16.413850155148225,-15.93352401345189,-16.931181762719433,-94.35322754470775,-9.37453914121448,-21.36203157626305,-25.821461225712586,-24.757669177417533,-12.920785518406397,-25.792247888601526,-15.54179657277653,-27.978184745501096,-9.774929432540986,-14.64453531561663,-13.33413987420251,-24.318611409139947,-7.443053720683413,5.997982562231594e-07,3.333340805109178e-08,0.0,0.0,7.999981378427319e-07,8.619398800930288e-16,0.0,0.0,7.951814927820075e-07,-4.897036206928871e-12,0.0,0.0,0.0,0.0,0.019471341414952548,0.6000000000000032,-9.155506930654184,0.260693043719634,-1.9999999999999858,-16.281984010810476,-6.779383395872718,0.0,18.0,7.972255613620107,-2.3843589017856623,-3.4088798465212875,1.0458546734590168,0.0,36.44675158853515,0.0,27.32593616624086,0.0,36.227312245223985,0.0
1,react,1,19,7.972172560061137,-7.260293825461206,240.0,0.002714516233748144,21.74538650999866,1.0499939937846066,0.49999713989727596,0.0009999942797951132,0.09999942797945593,2.3266106190571393e-10,7.585829256987092e-08,0.009799944407712174,6.029191541953121e-07,0.09999942788075607,2.3266106190533487e-10,3.7903641465600225e-22,5.057540725568093e-08,2.528288531419e-08,0.009732731242697695,6.720663642705101e-05,6.029191541953121e-07,0.0,4.9212123234879455e-11,8.298553205590424e-28,3.3832934908634225e-09,3.009635808215371e-20,1.569118212303179e-09,1.2391115566409288e-24,7.52423082081838e-12,1.547889555504484e-26,2.5186231442258817e-08,-6.283821046462954,-10.539371668741243,-6.575921020073938,-8.02229993189978,-7.972172560061137,-3.2477641052232618,-2.384383857332687,-3.4088217485093466,-14.52805250576905,-21.955904280795423,-67.9512055527831,-16.413361563928373,-15.93303541497883,-16.930693156993165,-94.35176176379498,-9.374133604753695,-21.362526118856387,-25.821140945689372,-24.75734889014111,-12.920953815096619,-25.791927594071897,-15.541964862213542,-27.977864443718254,-9.775122699284651,-14.644703619560058,-13.334391232905006,-24.318374183875804,-7.443161729789431,6.331316638289467e-07,3.333340760578729e-08,0.0,0.0,7.999981387008006e-07,8.580687277658398e-16,0.0,0.0,7.951766191761923e-07,-4.873605815217137e-12,0.0,0.0,0.0,0.0,0.019741697037769512,0.5999999999999996,-9.155951562153476,0.26134993888287994,-1.9999999999999858,-16.282873273808946,-6.780040291035998,1.7763568394002505e-15,19.0,7.972172560061137,-2.384383857332687,-3.4088217485093466,1.0465059382823665,0.0,35.901621559226164,0.0,28.413132846614324,0.0,35.68524559415952,0.0
1,react,1,20,7.972089441422259,-7.259807733313452,240.0,0.0027145162337479612,21.745392256608454,1.0499939829161526,0.4999971347218145,0.000999994269444211,0.09999942694436374,2.3255427944018725e-10,7.58304977726434e-08,0.009799944306078449,6.035254501046372e-07,0.09999942684584633,2.3255427943980814e-10,3.7910400619010134e-22,5.054461234739059e-08,2.528588542525282e-08,0.009732247253458635,6.769051157453912e-05,6.035254501046372e-07,0.0,4.920051613547105e-11,8.305887091660097e-28,3.381848387284303e-09,3.011719208161679e-20,1.5687482108833628e-09,1.2402066643203087e-24,7.522456840295107e-12,1.549257651016212e-26,2.518920163886095e-08,-6.280705325953318,-10.53958910382092,-6.575484874144198,-8.021838812861041,-7.972089441422259,-3.2478472178155133,-2.3844088304416933,-3.4087636029794695,-14.527732638805798,-21.95541818864767,-67.94974727633983,-16.412875464513778,-15.932549308297393,-16.930207043044884,-94.35030345828436,-9.373730625198192,-21.363019134545567,-25.820822335136437,-24.75703027232133,-12.921121289424594,-25.791608968985273,-15.542132329274674,-27.97754581136479,-9.775315161255314,-14.644871101154877,-13.334641834358916,-24.318138693181957,-7.443269821537297,6.66465070995322e-07,3.333340716637529e-08,0.0,0.0,7.99998139555046e-07,8.542453269210523e-16,0.0,0.0,7.951717687312158e-07,-4.850444976494273e-12,0.0,0.0,0.0,0.0,0.020010348059221528,0.5999999999999979,-9.156394631624671,0.26200351989232473,-2.0,-16.283759412751436,-6.780693872045412,0.0,20.0,7.972089441422259,-2.3844088304416933,-3.4087636029794695,1.047153498580491,0.0,35.372557768326,0.0,29.46828631059761,0.0,35.15915592107639,0.0
1,react,1,21,7.972006258419226,-7.259324102397838,240.0,0.002714516233747782,21.745398006929097,1.0499939720656286,0.4999971295548912,0.0009999942591103852,0.09999942591097907,2.3244796899456203e-10,7.58028660581402e-08,0.009799944204612434,6.041288840907163e-07,0.09999942581264264,2.3244796899418287e-10,3.791700084315252e-22,5.051403291872435e-08,2.528883313941584e-08,0.009731762965249064,6.817468591488275e-05,6.041288840907163e-07,0.0,4.918911705579955e-11,8.313215040188229e-28,3.3804175075573473e-09,3.013799101408536e-20,1.5683848421687097e-09,1.2413008855382245e-24,7.520714665080095e-12,1.550624639416694e-26,2.519211961676778e-08,-6.277609891952583,-10.539805761407841,-6.575051224144211,-8.021380172403248,-7.972006258419226,-3.247930394778313,-2.384433820899514,-3.4087054104342585,-14.527415361815786,-21.954934557732056,-67.948296383593,-16.412391826317865,-15.932065662821186,-16.92972339028838,-94.34885253641633,-9.373330171245378,-21.363510642264675,-25.82050537361183,-24.756713303516428,-12.921287951535303,-25.791291992900074,-15.542298984105088,-27.977228827999294,-9.77550682838443,-14.645037770545883,-13.334891687993018,-24.317904915900446,-7.443377994998142,6.997984777280712e-07,3.3333406732749265e-08,0.0,0.0,7.999981404055152e-07,8.504692540421926e-16,0.0,0.0,7.951669411817383e-07,-4.8275494775125216e-12,0.0,0.0,0.0,0.0,0.02027731534768229,0.5999999999999943,-9.156836158428113,0.2626538274792338,-1.9999999999999858,-16.284642466358264,-6.781344179632328,0.0,21.0,7.972006258419226,-2.384433820899514,-3.4087054104342585,1.0477973973241215,0.0,34.8588602707132,0.0,30.492792571261912,0.0,34.6483471580249,0.0
1,react,1,22,7.971923011754422,-7.258842902658053,240.0,0.002714516233747606,21.74540376091135,1.0499939612327867,0.4999971243963882,0.0009999942487933988,0.0999994248792785,2.323421247762333e-10,7.5775395290885e-08,0.009799944103312058,6.047294887833658e-07,0.09999942478112157,2.3234212477585404e-10,3.7923443987028764e-22,5.0483666214747386e-08,2.5291729076137623e-08,0.009731278382273795,6.865915524065297e-05,6.047294887833658e-07,0.0,4.917792337146838e-11,8.320537180096664e-28,3.379000669139016e-09,3.0158755401463023e-20,1.5680280224808884e-09,1.2423942395442811e-24,7.519003893918308e-12,1.551990544751345e-26,2.5194985993324163e-08,-6.2745344974792845,-10.540021651052442,-6.574620039599338,-8.020923980260903,-7.971923011754422,-3.248013635409193,-2.384458828496963,-3.408647171366894,-14.527100643337757,-21.95445335799227,-67.94685278437365,-16.411910619284512,-15.931584448494258,-16.92924216866788,-94.3474089080227,-9.372932212136472,-21.364000660621173,-25.82019004102816,-24.756397963639184,-12.921453811397845,-25.79097664572926,-15.542464836674057,-27.976913473534907,-9.775697710431572,-14.645203637701997,-13.335140803073582,-24.317672831241225,-7.443486249260401,7.331318840328735e-07,3.333340630480228e-08,0.0,0.0,7.999981412522546e-07,8.467393444589583e-16,0.0,0.0,7.951621362667196e-07,-4.8049150187326416e-12,0.0,0.0,0.0,0.0,0.02054261940899238,0.6000000000000068,-9.157276161589735,0.2633009016686927,-2.0,-16.285522472681492,-6.781991253821798,0.0,22.0,7.971923011754422,-2.384458828496963,-3.408647171366894,1.0484376767710142,0.0,34.35986919781759,0.0,31.487967710385124,0.0,34.15216309179729,0.0
1,react,1,23,7.971839702115802,-7.258364104549808,240.0,0.0027145162337474313,21.745409518507056,1.049993950417385,0.49999711924619045,0.000999994238493022,0.09999942384923896,2.3223674109265996e-10,7.574808337422971e-08,0.00979994400217545,6.053272962946409e-07,0.0999994237512601,2.3223674109228065e-10,3.792973186934794e-22,5.045350952979985e-08,2.5294573844429868e-08,0.009730793508653105,6.914391542915934e-05,6.053272962946409e-07,0.0,4.9166932505931925e-11,8.327853638323684e-28,3.3775976927803206e-09,3.0179485757261664e-20,1.567677669667314e-09,1.2434867452918945e-24,7.517324132870959e-12,1.5533553906956234e-26,2.5197801375463412e-08,-6.271478899782214,-10.54023678214396,-6.574191290555358,-8.020470206684799,-7.971839702115802,-3.248096939020106,-2.384483853029098,-3.408588886260418,-14.52678845245134,-21.953974559884028,-67.9454163900489,-16.411431813869594,-15.931105635772667,-16.928763348639613,-94.34597248447126,-9.372536717639143,-21.364489207910733,-25.8198763176405,-24.75608423294485,-12.921618878811756,-25.79066290772825,-15.542629896781294,-27.976599728227228,-9.775887816990966,-14.64536871242258,-13.335389188711755,-24.317442418771154,-7.4435945834311585,7.664652899153047e-07,3.3333405882431207e-08,0.0,0.0,7.999981420953097e-07,8.430551746548757e-16,0.0,0.0,7.951573537292618e-07,-4.782537457740005e-12,0.0,0.0,0.0,0.0,0.020806280397971832,0.6000000000000014,-9.15771465981502,0.2639447818042342,-2.0,-16.28639946913205,-6.7826351339573,0.0,23.0,7.971839702115802,-2.384483853029098,-3.408588886260418,1.0490743784894847,0.0,33.87496192978658,0.0,32.45505351847492,0.0,33.6699845517385,0.0
1,react,1,24,7.971756330178761,-7.257887679036667,240.0,0.0027145162337472582,21.745415279668876,1.0499939396191864,0.49999711410418446,0.0009999942282090289,0.09999942282083774,2.3213181235071439e-10,7.572092824986202e-08,0.009799943901200068,6.059223382202709e-07,0.09999942272303554,2.3213181235033502e-10,3.7935866279174166e-22,5.0423560206794466e-08,2.5297368043067565e-08,0.009730308348430366,6.9628962433955e-05,6.059223382202709e-07,0.0,4.915614192946815e-11,8.33516453974378e-28,3.3762084024683774e-09,3.0200182586443576e-20,1.5673337030683586e-09,1.2445784214263726e-24,7.515674995158484e-12,1.5547192005401274e-26,2.5200566359917123e-08,-6.2684428602899045,-10.54045116391091,-6.573764947573645,-8.020018822437379,-7.971756330178761,-3.2481803049355746,-2.384508894294816,-3.4085305555890955,-14.526478758769139,-21.953498134370886,-67.9439871135095,-16.410955381036846,-15.930629195620313,-16.928286901167652,-94.34454317865342,-9.372143658041471,-21.36497630211601,-25.819564184043262,-24.755772092028007,-12.921783163408051,-25.7903507594918,-15.542794174057983,-27.97628757267117,-9.776077157492196,-14.645533004338482,-13.335636853862733,-24.31721365840899,-7.443702996633929,7.997986953808387e-07,3.333340546553398e-08,0.0,0.0,7.999981429347253e-07,8.394155799596424e-16,0.0,0.0,7.951525933165975e-07,-4.760412664296081e-12,0.0,0.0,0.0,0.0,0.0210683181225626,0.6000000000000032,-9.158151671488824,0.26458550655282664,-2.000000000000014,-16.287273492479642,-6.78327585870595,0.0,24.0,7.971756330178761,-2.384508894294816,-3.4085305555890955,1.0497075433642955,0.0,33.40355050375846,0.0,33.3952226638779,0.0,33.20122683236363,0.0
