sim,state,soln,step,pH,pe,temp(C),Na(mol/kgw),Cl(mol/kgw),K(mol/kgw),P(mol/kgw),Cu(mol/kgw),Fe(mol/kgw),S(mol/kgw),Au(mol/kgw),P(5)(mol/kgw),Cu(1)(mol/kgw),Cu(2)(mol/kgw),Fe(2)(mol/kgw),Fe(3)(mol/kgw),S(-2)(mol/kgw),S(6)(mol/kgw),Au(1)(mol/kgw),Au(3)(mol/kgw),m_Fe+2(mol/kgw),m_Fe+3(mol/kgw),m_FeOH+(mol/kgw),m_FeOH+2(mol/kgw),m_FeCl+(mol/kgw),m_FeCl+2(mol/kgw),m_FeCl2(mol/kgw),m_FeCl2+(mol/kgw),m_Fe(OH)4-(mol/kgw),la_SO4-2,la_Cu(HS)2-,la_Au(HS)2-,la_AuHS,la_H+,la_OH-,la_HS-,la_H2S,la_Au(OH)2-,la_Au+,la_Au+3,la_AuCl,la_AuCl2-,la_AuCl3-2,la_AuCl4-,la_AuOH,la_Cu2S(HS)2-2,la_CuCl+,la_CuCl2,la_CuCl2-,la_CuCl3-,la_CuCl3-2,la_CuCl4-2,la_CuHS,la_CuCl,la_CuOH,la_CuOH+,la_S-2,Magnetite,d_Magnetite,Chalcocite(alpha),d_Chalcocite(alpha),Chalcopyrite(alpha),d_Chalcopyrite(alpha),Bornite(alpha),d_Bornite(alpha),Au(element),d_Au(element),Pyrite,d_Pyrite,Cu(element),d_Cu(element),si_Hematite,si_Magnetite,si_Chalcocite(alpha),si_Pyrite,si_Chalcopyrite(alpha),si_Bornite(alpha),si_Cu(element),si_Au(element),rxn_step,pH_punched,logaHS,logaH2S,SR_Hematite
1,react,1,883,8.032686760815839,-7.3781591933268285,240.0,1.0499819973152813,0.8261375669884263,0.000999982854585991,0.09999828545860166,3.0142376830894017e-06,4.6297479014118876e-12,0.023027209531550238,2.4958086097692496e-06,0.09999828531751762,3.0142376830876216e-06,1.7799342266574936e-18,3.091117213538007e-12,1.5386306878738809e-12,0.022965119288596295,6.206125650913117e-05,2.4958086097692496e-06,0.0,2.408429955090222e-15,3.162151092784888e-32,1.8014645950683228e-13,1.2906012109507177e-24,1.1692437074489124e-13,7.43621350475623e-29,8.796601584860389e-16,1.4061085273849842e-30,1.5335752653458827e-12,-6.32823837895557,-6.202597790991343,-5.965369508372897,-7.775956859982074,-8.032686760815839,-3.1898325635043814,-2.0201754175493543,-3.1051275094807096,-14.530054790196914,-22.073769648661045,-68.30480165637996,-16.32733206987553,-15.643111059007525,-16.436873939103393,-93.88977841971801,-9.434067430900436,-12.992672602385252,-22.1267544534533,-20.859067535986576,-8.904807093076458,-21.68975137799889,-11.321923278274916,-23.67179336572679,-5.802557261318086,-10.832451759458362,-9.668102693002892,-20.76995101183931,-7.018439089251394,0.0,0.0,0.0,0.0,2.879305330041571e-06,1.2498000604916028e-09,4.4855063137866983e-07,-2.498000645705207e-10,7.800331887826562e-07,1.4370708688361087e-12,0.0,0.0,0.0,0.0,-8.540525634060074,-12.18175850001793,-1.5145149252489745,-3.464872427165936,-1.9999999999999858,-0.9999999999999716,-3.0538179249871424,1.7763568394002505e-15,883.0,8.032686760815839,-2.0201754175493543,-3.1051275094807096,2.8805430218442776e-09
1,react,1,884,8.03271022205205,-7.378184987767944,240.0,1.0499819964108579,0.8261375662768157,0.000999982853724635,0.09999828537246616,3.0141377198319293e-06,4.630257837806682e-12,0.023027021964950684,2.4956289926673087e-06,0.09999828523138077,3.0141377198301493e-06,1.7800663121323845e-18,3.0914050442213167e-12,1.5388527935853655e-12,0.022964931432169346,6.206154702481943e-05,2.4956289926673087e-06,0.0,2.4084005891886003e-15,3.16192471224148e-32,1.8015399798056284e-13,1.2905785412190727e-24,1.1692294791882126e-13,7.435681241613661e-29,8.796494668848776e-16,1.406007918731808e-30,1.5337969137022513e-12,-6.328236320737634,-6.202613632607788,-5.965400784145126,-7.775985395088746,-8.03271022205205,-3.189809101446542,-2.020178158214918,-3.105153711382478,-14.530033660522347,-22.073795443102163,-68.30487903970332,-16.32735786038504,-15.643136845585424,-16.436899721749683,-93.88985578731491,-9.434069763283714,-12.99267808371632,-22.126790604248132,-20.859103682849796,-8.904817445498566,-21.689787520930505,-11.321933626765414,-23.67182950472679,-5.802570362268973,-10.83246211581208,-9.668089591230379,-20.769963704507912,-7.018418368680727,0.0,0.0,0.0,0.0,2.880555130111721e-06,1.2498000701503195e-09,4.4830083130443985e-07,-2.4980007422997853e-10,7.800346257269116e-07,1.4369442554099443e-12,0.0,0.0,0.0,0.0,-8.540447025889945,-12.18163825496864,-1.5145149252489674,-3.464887861321735,-1.9999999999999716,-1.0,-3.0538024908313535,0.0,884.0,8.03271022205205,-2.020178158214918,-3.105153711382478,2.8810644530830396e-09
1,react,1,885,8.032733682681446,-7.378210781524523,240.0,1.0499819955065077,0.826137565565263,0.0009999828528633498,0.09999828528633747,3.014037761403211e-06,4.630767825346329e-12,0.023026834398354592,2.495449391373188e-06,0.09999828514525073,3.014037761401431e-06,1.7801984049001003e-18,3.09169289885363e-12,1.5390749264926998e-12,0.02296474357575557,6.20618375307705e-05,2.495449391373188e-06,0.0,2.408371225660746e-15,3.16169835553408e-32,1.801615366688711e-13,1.2905558731966216e-24,1.1692152520800618e-13,7.435149034513196e-29,8.796387761509086e-16,1.4059073206714232e-30,1.5340185892220688e-12,-6.328234262596792,-6.202629474058825,-5.965432059416799,-7.7760139296028825,-8.032733682681446,-3.1897856399955344,-2.020180898972464,-3.1051799127694224,-14.53001253137691,-22.07382123685874,-68.30495642097304,-16.327383650209867,-15.643162631478505,-16.436925503711016,-93.88993315285764,-9.434072095589285,-12.99268356523143,-22.126826754008896,-20.85913982867881,-8.904827797571,-21.68982366282777,-11.3219439749061,-23.67186564269231,-5.8025834629624455,-10.832472471816262,-9.668076489715302,-20.769976396749414,-7.018397648808875,0.0,0.0,0.0,0.0,2.881804930191528e-06,1.2498000798069186e-09,4.480510312205528e-07,-2.498000838870541e-10,7.800360625447045e-07,1.4368177929674028e-12,0.0,0.0,0.0,0.0,-8.540368419264254,-12.181518012313726,-1.5145149252489745,-3.464903295142385,-2.0,-1.0,-3.053787057010706,0.0,885.0,8.032733682681446,-2.020180898972464,-3.1051799127694224,2.8815859684629373e-09
1,react,1,886,8.032757142702986,-7.378236574588476,240.0,1.0499819946022302,0.8261375648537675,0.000999982852002133,0.09999828520021573,3.0139378078059367e-06,4.6312778639661114e-12,0.02302664683176443,2.4952698059304116e-06,0.09999828505912764,3.0139378078041562e-06,1.7803305049839714e-18,3.091980777376398e-12,1.5392970865897132e-12,0.022964555719349567,6.206212803487e-05,2.4952698059304116e-06,0.0,2.4083418644712467e-15,3.1614720226722497e-32,1.8016907556868165e-13,1.2905332068852837e-24,1.1692010261072588e-13,7.43461688347775e-29,8.79628086271198e-16,1.4058067332081292e-30,1.5342402918991803e-12,-6.3282322044778585,-6.20264531534407,-5.965463334180071,-7.7760424635164895,-8.032757142702986,-3.189762179152402,-2.0201836398221262,-3.1052061136406195,-14.529991402754598,-22.073847029922693,-68.3050338001649,-16.32740943934193,-15.643188416678683,-16.436951284979305,-93.89001051632195,-9.434074427810105,-12.992689046930774,-22.12686290272689,-20.85917597346492,-8.904838149293159,-21.689859803681994,-11.32195432269637,-23.671901779614643,-5.8025965633980405,-10.832482827470308,-9.668063388458103,-20.76998908855617,-7.018376929637009,0.0,0.0,0.0,0.0,2.8830547302809963e-06,1.2498000894681764e-09,4.4780123112700406e-07,-2.498000935487354e-10,7.800374992356918e-07,1.4366909872647594e-12,0.0,0.0,0.0,0.0,-8.540289814185826,-12.181397772064473,-1.5145149252489745,-3.464918728620397,-1.9999999999999716,-0.9999999999999147,-3.0537716235326853,1.7763568394002505e-15,886.0,8.032757142702986,-2.0201836398221262,-3.1052061136406195,2.8821075679767595e-09
1,react,1,887,8.032780602118338,-7.378262366972581,240.0,1.0499819936980255,0.8261375641423296,0.0009999828511409869,0.09999828511410074,3.013837859035622e-06,4.6317879537763736e-12,0.023026459265177858,2.4950902362668673e-06,0.09999828497301129,3.0138378590338416e-06,1.7804626123475977e-18,3.0922686798842097e-12,1.5395192738921637e-12,0.022964367862961407,6.206241852469671e-05,2.4950902362668673e-06,0.0,2.4083125056745382e-15,3.1612457136318033e-32,1.8017661468476495e-13,1.2905105422811823e-24,1.1691868012962404e-13,7.434084788450142e-29,8.796173972656246e-16,1.4057061563311367e-30,1.534462021749318e-12,-6.328230146467757,-6.202661156464022,-5.96549460844722,-7.776070996842115,-8.032780602118338,-3.1897387189154753,-2.0201863807636498,-3.1052323139974973,-14.529970274664855,-22.0738728223068,-68.30511117731722,-16.327435227794016,-15.643214201198735,-16.436977065567334,-93.89008787774617,-9.434076759957286,-12.992694528813791,-22.12689905041588,-20.85921211722188,-8.90484850066601,-21.689895943506926,-11.321964670137199,-23.671937915507552,-5.802609663576469,-10.832493182775188,-9.668050287458083,-20.770001779940255,-7.018356211163169,0.0,0.0,0.0,0.0,2.8843045303801177e-06,1.2498000991213874e-09,4.4755143102380195e-07,-2.498001032021052e-10,7.800389358004454e-07,1.4365647536269927e-12,0.0,0.0,0.0,0.0,-8.540211210650538,-12.181277534203577,-1.5145149252489674,-3.464934161767637,-2.0000000000000284,-1.0000000000000568,-3.053756190385487,0.0,887.0,8.032780602118338,-2.0201863807636498,-3.1052323139974973,2.882629251663373e-09
1,react,1,888,8.032804060925907,-7.378288158665454,240.0,1.049981992793894,0.8261375634309488,0.0009999828502799096,0.09999828502799296,3.013737915095622e-06,4.632298094685562e-12,0.02302627169859543,2.4949106824434705e-06,0.09999828488690217,3.0137379150938416e-06,1.7805947270224323e-18,3.0925566062955036e-12,1.5397414883900586e-12,0.022964180006580723,6.206270901117627e-05,2.4949106824434705e-06,0.0,2.40828314922329e-15,3.16101942843076e-32,1.8018415401292461e-13,1.2904878793880207e-24,1.1691725776240337e-13,7.433552749473054e-29,8.796067091169044e-16,1.4056055900484944e-30,1.5346837787625102e-12,-6.328228088490029,-6.202676997418282,-5.965525882207375,-7.77609952956864,-8.032804060925907,-3.189715259286352,-2.020189121797283,-3.1052585138386988,-14.529949147099478,-22.073898613999674,-68.30518855239585,-16.327461015554725,-15.64323998502728,-16.437002845463713,-93.89016523709614,-9.434079092021035,-12.992700010881073,-22.12693519706357,-20.859248259937406,-8.904858851688665,-21.68993208229029,-11.321975017227688,-23.67197405035875,-5.802622763497098,-10.832503537730005,-9.668037186715944,-20.770014470890985,-7.0183354933892375,0.0,0.0,0.0,0.0,2.8855543304888986e-06,1.249800108780951e-09,4.473016309109397e-07,-2.498001128622513e-10,7.800403722384788e-07,1.4364380333687979e-12,0.0,0.0,0.0,0.0,-8.540132608662244,-12.18115729874661,-1.5145149252489745,-3.46494959457349,-1.9999999999999858,-0.9999999999999716,-3.0537407575795976,-1.7763568394002505e-15,888.0,8.032804060925907,-2.020189121797283,-3.1052585138386988,2.8831510195087274e-09
1,react,1,889,8.032827519126702,-7.378313949674067,240.0,1.0499819918898363,0.8261375627196257,0.000999982849418901,0.09999828494189235,3.0136379759837784e-06,4.632808286756288e-12,0.023026084132017694,2.4947311444208605e-06,0.09999828480080021,3.0136379759819975e-06,1.780726848989749e-18,3.0928445566624117e-12,1.5399637300938755e-12,0.022963992150214718,6.206299948765857e-05,2.4947311444208605e-06,0.0,2.4082537951460487e-15,3.16079316705321e-32,1.8019169355572275e-13,1.2904652182033478e-24,1.1691583551044836e-13,7.433020766508647e-29,8.795960218354613e-16,1.4055050343530826e-30,1.5349055629492197e-12,-6.328226030591211,-6.202692838207033,-5.965557155467115,-7.7761280617028135,-8.032827519126702,-3.1896918002640207,-2.020191862922849,-3.1052847131650694,-14.529928020063428,-22.073924405008285,-68.30526592542168,-16.32748680263103,-15.643265768171284,-16.437028624675413,-93.89024259439273,-9.434081424007314,-12.992705493132224,-22.126971342677496,-20.85928440161903,-8.904869202361676,-21.689968220039606,-11.321985363968395,-23.672010184175765,-5.802635863160283,-10.832513892335319,-9.668024086231227,-20.770027161414884,-7.01831477631402,0.0,0.0,0.0,0.0,2.8868041306073345e-06,1.2498001184358561e-09,4.4705183078842196e-07,-2.4980012251773866e-10,7.800418085501083e-07,1.4363116294774088e-12,0.0,0.0,0.0,0.0,-8.540054008218506,-12.181037065683949,-1.51451492524901,-3.4649650270445065,-2.000000000000014,-1.0000000000000568,-3.0537253251086014,0.0,889.0,8.032827519126702,-2.020191862922849,-3.1052847131650694,2.8836728715405213e-09
1,react,1,890,8.032850976720148,-7.378339739994885,240.0,1.049981990985851,0.8261375620083599,0.0009999828485579623,0.09999828485579842,3.013538041701321e-06,4.633318529961091e-12,0.02302589656544466,2.4945516222167514e-06,0.09999828471470494,3.0135380416995402e-06,1.780858978258615e-18,3.093132530959825e-12,1.5401859990012657e-12,0.022963804293860097,6.206328995743899e-05,2.4945516222167514e-06,0.0,2.408224443428366e-15,3.160566929503157e-32,1.8019923331184427e-13,1.2904425587281534e-24,1.1691441337305844e-13,7.432488839566642e-29,8.795853354160212e-16,1.4054044892467166e-30,1.5351273743071048e-12,-6.328223972748242,-6.202708678830093,-5.965588428223087,-7.776156593241211,-8.032850976720148,-3.189668341849055,-2.0201946041404244,-3.1053109119760975,-14.529906893554317,-22.073950195329104,-68.30534329638414,-16.327512589019406,-15.643291550627216,-16.437054403198903,-93.89031994962544,-9.434083755913168,-12.992710975567386,-22.1270074872538,-20.859320542262886,-8.904879552684715,-21.690004356751025,-11.32199571035899,-23.672046316954738,-5.802648962565783,-10.832524246590802,-9.668010986004187,-20.770039851508667,-7.018294059938158,0.0,0.0,0.0,0.0,2.8880539307354278e-06,1.2498001280933023e-09,4.4680203065624646e-07,-2.4980013217550245e-10,7.800432447351919e-07,1.436185083602122e-12,0.0,0.0,0.0,0.0,-8.539975409320881,-12.1809168350209,-1.5145149252489887,-3.46498045917739,-2.0,-1.0000000000000284,-3.053709892975708,0.0,890.0,8.032850976720148,-2.0201946041404244,-3.1053109119760975,2.8841948077599455e-09
1,react,1,891,8.032874433706892,-7.378365529632491,240.0,1.0499819900819387,0.8261375612971515,0.0009999828476970935,0.09999828476971158,3.013438112246137e-06,4.633828824342431e-12,0.023025708998875717,2.494372115804446e-06,0.09999828462861675,3.0134381122443563e-06,1.780991114816457e-18,3.093420529222552e-12,1.5404082951198799e-12,0.02296361643752065,6.206358041612344e-05,2.494372115804446e-06,0.0,2.408195094089263e-15,3.160340715769529e-32,1.8020677328298704e-13,1.2904199009609048e-24,1.1691299135115617e-13,7.431956968620822e-29,8.795746498655243e-16,1.4053039547244516e-30,1.535349212843806e-12,-6.32822191499187,-6.202724519287702,-5.9656197004796665,-7.776185124188288,-8.032874433706892,-3.189644884040812,-2.0201973454499105,-3.1053371102723233,-14.529885767575438,-22.07397598496671,-68.30542066529695,-16.327538374724433,-15.643317332399663,-16.43708018103877,-93.89039730280793,-9.434086087742532,-12.992716458186274,-22.127043630797445,-20.859356681873955,-8.904889902658175,-21.690040492429514,-11.322006056399871,-23.672082448700646,-5.802662061713889,-10.832534600496846,-9.667997886034566,-20.770052541176646,-7.018273344260875,0.0,0.0,0.0,0.0,2.889303730873175e-06,1.2498001377473603e-09,4.4655223051441674e-07,-2.498001418297193e-10,7.800446807939417e-07,1.4360587498027093e-12,0.0,0.0,0.0,0.0,-8.539896811967782,-12.180796606751128,-1.5145149252489603,-3.464995890976361,-1.9999999999999858,-0.9999999999999716,-3.0536944611767263,-1.7763568394002505e-15,891.0,8.032874433706892,-2.0201973454499105,-3.1053371102723233,2.884716828189058e-09
1,react,1,892,8.03289789008627,-7.378391318582264,240.0,1.0499819891780988,0.8261375605860007,0.000999982846836294,0.0999982846836313,3.013338187619555e-06,4.6343391698661255e-12,0.023025521432310264,2.494192625207697e-06,0.09999828454253512,3.013338187617774e-06,1.7811232586759727e-18,3.0937085514187954e-12,1.5406306184473309e-12,0.02296342858119136,6.206387086812087e-05,2.494192625207697e-06,0.0,2.4081657471100256e-15,3.1601145258587077e-32,1.8021431346748356e-13,1.2903972449033312e-24,1.1691156944383444e-13,7.431425153686499e-29,8.795639651771464e-16,1.4052034307891717e-30,1.5355710785569434e-12,-6.3282198572912405,-6.202740359579661,-5.965650972232449,-7.776213654539582,-8.03289789008627,-3.1896214268399534,-2.0202000868514216,-3.1053633080531995,-14.52986464212349,-22.074001773916482,-68.30549803214628,-16.327564159741485,-15.643343113483994,-16.437105958190376,-93.89047465392638,-9.434088419491443,-12.992721940989316,-22.12707977330344,-20.859392820447226,-8.904900252281674,-21.690076627070063,-11.32201640209065,-23.672118579408476,-5.802675160604345,-10.832544954053065,-9.667984786322647,-20.770065230414502,-7.018252629283009,0.0,0.0,0.0,0.0,2.8905535310205787e-06,1.249800147403536e-09,4.463024303629304e-07,-2.498001514863184e-10,7.800461167261684e-07,1.4359322266914329e-12,0.0,0.0,0.0,0.0,-8.539818216160642,-12.180676380880783,-1.5145149252489816,-3.4650113224372276,-2.000000000000014,-1.0,-3.0536790297158927,0.0,892.0,8.03289789008627,-2.0202000868514216,-3.1053633080531995,2.8852389328298757e-09
1,react,1,893,8.032921345858067,-7.378417106842379,240.0,1.049981988274332,0.8261375598749071,0.0009999828459755639,0.09999828459755815,3.0132382678220372e-06,4.6348495665201005e-12,0.023025333865749426,2.494013150435072e-06,0.09999828445646061,3.013238267820256e-06,1.7812554098426773e-18,3.0939965975360034e-12,1.540852968984097e-12,0.022963240724871548,6.206416131524178e-05,2.494013150435072e-06,0.0,2.408136402482076e-15,3.159888359769989e-32,1.8022185386460665e-13,1.290374590555578e-24,1.1691014765067586e-13,7.430893394761777e-29,8.795532813477471e-16,1.4051029174405305e-30,1.5357929714469977e-12,-6.328217799633684,-6.2027561997058855,-5.965682243479674,-7.7762421842932525,-8.032921345858067,-3.189597970246693,-2.020202828344971,-3.1053895053185627,-14.529843517197085,-22.0740275621766,-68.30557539692663,-16.32758994406874,-15.643368893878392,-16.43713173465192,-93.89055200297527,-9.434090751158301,-12.992727423976481,-22.127115914769824,-20.859428957980754,-8.90491060155509,-21.69011276067073,-11.322026747431202,-23.672154709076285,-5.80268825923703,-10.832555307259335,-9.667971686868519,-20.770077919220487,-7.018231915004769,0.0,0.0,0.0,0.0,2.891803331177639e-06,1.249800157060135e-09,4.460526302017868e-07,-2.4980016114360573e-10,7.800475525318045e-07,1.435805636135158e-12,0.0,0.0,0.0,0.0,-8.539739621900196,-12.180556157412516,-1.5145149252490029,-3.465026753558199,-2.000000000000014,-1.0000000000000284,-3.053663598594908,-1.7763568394002505e-15,893.0,8.032921345858067,-2.020202828344971,-3.1053895053185627,2.885761121689023e-09
1,react,1,894,8.032944801023058,-7.37844289441937,240.0,1.0499819873706384,0.8261375591638705,0.0009999828451149027,0.09999828451149208,3.013138352851949e-06,4.6353600143614506e-12,0.023025146299193767,2.49383369144951e-06,0.09999828437039321,3.0131383528501676e-06,1.7813875682973115e-18,3.094284667622739e-12,1.5410753467387117e-12,0.022963052868568232,6.206445175103481e-05,2.49383369144951e-06,0.0,2.408107060233763e-15,3.1596622174903667e-32,1.802293944768055e-13,1.2903519379156587e-24,1.169087259730567e-13,7.430361691816069e-29,8.795425983876809e-16,1.405002414672722e-30,1.536014891522491e-12,-6.328215742064344,-6.202772039666503,-5.965713514227521,-7.776270713455659,-8.032944801023058,-3.189574514260257,-2.020205569930396,-3.105415702068967,-14.529822392801204,-22.074053349753587,-68.30565275965759,-16.327615727712733,-15.643394673589384,-16.437157510429913,-93.89062934997426,-9.434093082748854,-12.992732907147289,-22.127152055203588,-20.85946509448152,-8.904920950478864,-21.690148893238497,-11.322037092421981,-23.672190837711053,-5.802701357612207,-10.832565660116108,-9.667958587671857,-20.770090607600814,-7.018211201425193,0.0,0.0,0.0,0.0,2.8930531313443526e-06,1.2498001667137695e-09,4.4580283003098937e-07,-2.49800170797452e-10,7.80048988211146e-07,1.4356793415110192e-12,0.0,0.0,0.0,0.0,-8.539661029184597,-12.180435936337842,-1.5145149252489603,-3.4650421843454,-1.9999999999999858,-0.9999999999999716,-3.0536481678076877,1.7763568394002505e-15,894.0,8.032944801023058,-2.020205569930396,-3.105415702068967,2.886283394790313e-09
1,react,1,895,8.03296825558033,-7.378468681305444,240.0,1.0499819864670177,0.8261375584528917,0.0009999828442543114,0.09999828442543283,3.013038442710463e-06,4.635870513330548e-12,0.023024958732641883,2.4936542482919795e-06,0.09999828428433259,3.0130384427086812e-06,1.7815197340631902e-18,3.0945727616239537e-12,1.541297751706595e-12,0.022962865012272286,6.206474218320833e-05,2.4936542482919795e-06,0.0,2.4080777203309677e-15,3.159436099029114e-32,1.8023693530115769e-13,1.2903292869857035e-24,1.1690730440932105e-13,7.429830044871309e-29,8.795319162844901e-16,1.4049019224898945e-30,1.5362368387788543e-12,-6.328213684529281,-6.202787879461386,-5.965744784468587,-7.776299242019235,-8.03296825558033,-3.18955105888156,-2.0202083116078953,-3.105441898303745,-14.529801268929885,-22.074079136639664,-68.30573012031581,-16.32764151066567,-15.643420452609188,-16.437183285516582,-93.89070669489992,-9.434095414256232,-12.992738390502277,-22.127188194596418,-20.85950122994121,-8.904931299052478,-21.69018502476505,-11.322047437062459,-23.67222696530447,-5.8027144557296,-10.832576012622859,-9.667945488733045,-20.77010329554808,-7.018190488545427,0.0,0.0,0.0,0.0,2.8943029315207225e-06,1.2498001763699451e-09,4.4555302985053526e-07,-2.4980018045410404e-10,7.800504237638649e-07,1.4355527188733715e-12,0.0,0.0,0.0,0.0,-8.539582438016012,-12.18031571766688,-1.5145149252489603,-3.465057614791583,-1.9999999999999858,-0.9999999999999716,-3.053632737361501,-1.7763568394002505e-15,895.0,8.03296825558033,-2.0202083116078953,-3.105441898303745,2.8868057521308584e-09
1,react,1,896,8.032991709530682,-7.378494467508119,240.0,1.0499819855634709,0.8261375577419706,0.0009999828433937907,0.09999828433938078,3.012938537396014e-06,4.636381063491487e-12,0.023024771166094214,2.493474820919795e-06,0.0999982841982792,3.0129385373942323e-06,1.7816519071171295e-18,3.094860879595135e-12,1.541520183896352e-12,0.022962677155991706,6.206503260421831e-05,2.493474820919795e-06,0.0,2.4080483828071316e-15,3.159210004372607e-32,1.8024447634049885e-13,1.290306637763662e-24,1.1690588296109196e-13,7.429298453895334e-29,8.795212350503813e-16,1.4048014408860356e-30,1.53645881322468e-12,-6.328211627081282,-6.202803719090648,-5.965776054210034,-7.776327769991298,-8.032991709530682,-3.1895276041098017,-2.0202110533772837,-3.105468094023493,-14.52978014558904,-22.074104922842338,-68.30580747892384,-16.32766729293507,-15.643446230945312,-16.43720905991943,-93.89078403777486,-9.434097745687147,-12.99274387404105,-22.127224332956295,-20.85953736436781,-8.904941647276406,-21.69022115525838,-11.322057781353113,-23.672263091864522,-5.802727553589463,-10.832586364780063,-9.667932390051764,-20.770115983069477,-7.018169776364475,0.0,0.0,0.0,0.0,2.8955527317067457e-06,1.249800186023156e-09,4.4530322966042763e-07,-2.4980019010763266e-10,7.800518591903028e-07,1.435426437907639e-12,0.0,0.0,0.0,0.0,-8.539503848392613,-12.18019550139015,-1.5145149252489745,-3.4650730449037965,-2.0000000000000284,-1.0000000000000284,-3.053617307249305,0.0,896.0,8.032991709530682,-2.0202110533772837,-3.105468094023493,2.8873281937343476e-09
1,react,1,897,8.033015162873879,-7.378520253024691,240.0,1.0499819846599951,0.8261375570311059,0.0009999828425333378,0.0999982842533353,3.0128386369087937e-06,4.636891664827165e-12,0.023024583599551163,2.4932954093463383e-06,0.09999828411223237,3.012838636907012e-06,1.7817840874680807e-18,3.095149021518333e-12,1.5417426433088318e-12,0.022962489299724113,6.20653230168508e-05,2.4932954093463383e-06,0.0,2.408019047649717e-15,3.158983933521487e-32,1.8025201759380327e-13,1.2902839902501026e-24,1.1690446162776123e-13,7.428766918889778e-29,8.795105546807826e-16,1.404700969861363e-30,1.5366808148608203e-12,-6.328209569700849,-6.202819558554232,-5.965807323449262,-7.77635629736919,-8.033015162873879,-3.189504149945216,-2.0202137952386114,-3.1054942892280053,-14.529759022776444,-22.07413070835891,-68.30588483547355,-16.32769307451823,-15.643472008595058,-16.437234833635763,-93.89086137859091,-9.434100077039137,-12.992749357763719,-22.127260470280394,-20.8595734977585,-8.904951995150522,-21.690257284715656,-11.322068125293814,-23.672299217388385,-5.802740651191726,-10.832596716587593,-9.667919291628124,-20.770128670162407,-7.018149064882593,0.0,0.0,0.0,0.0,2.896802531902422e-06,1.249800195676367e-09,4.450534294606664e-07,-2.498001997612142e-10,7.800532944903523e-07,1.4353000494746012e-12,0.0,0.0,0.0,0.0,-8.539425260314871,-12.180075287510855,-1.5145149252489745,-3.465088474679426,-2.000000000000014,-1.0000000000000284,-3.0536018774736773,-1.7763568394002505e-15,897.0,8.033015162873879,-2.0202137952386114,-3.1054942892280053,2.8878507196091696e-09
1,react,1,898,8.033038615610522,-7.378546037860941,240.0,1.0499819837565927,0.8261375563202987,0.0009999828416729546,0.09999828416729697,3.012738741247195e-06,4.637402317387749e-12,0.023024396033012557,2.4931160135384e-06,0.0999982840261927,3.012738741245413e-06,1.7819162750981843e-18,3.095437187436591e-12,1.5419651299511588e-12,0.022962301443475143,6.206561341528529e-05,2.4931160135384e-06,0.0,2.407989714884578e-15,3.158757886464871e-32,1.8025955906326048e-13,1.2902613444434609e-24,1.1690304041058357e-13,7.428235439828929e-29,8.794998751851338e-16,1.4046005094110616e-30,1.5369028436943885e-12,-6.328207512428716,-6.20283539785228,-5.965838592191784,-7.776384824158583,-8.033038615610522,-3.189480696387203,-2.0202165371917435,-3.105520483917786,-14.529737900496665,-22.074156493195158,-68.3059621899823,-16.327718855420926,-15.643497785564199,-16.43726060667135,-93.89093871736547,-9.434102408317369,-12.992754841670003,-22.127296606574852,-20.859609630119404,-8.904962342675175,-21.690293413143007,-11.322078468884916,-23.67233534188218,-5.802753748536631,-10.8326070680458,-9.667906193461867,-20.770141356832404,-7.018128354099085,0.0,0.0,0.0,0.0,2.8980523321077482e-06,1.24980020532619e-09,4.448036292512546e-07,-2.4980020941183117e-10,7.800547296642797e-07,1.4351739274334253e-12,0.0,0.0,0.0,0.0,-8.539346673781392,-12.179955076021722,-1.5145149252489887,-3.4651039041239144,-2.000000000000014,-1.0000000000000284,-3.0535864480291854,1.7763568394002505e-15,898.0,8.033038615610522,-2.0202165371917435,-3.105520483917786,2.888373329776142e-09
