sim,state,soln,step,pH,pe,temp(C),charge(eq),pct_err,Na(mol/kgw),Cl(mol/kgw),K(mol/kgw),P(mol/kgw),Cu(mol/kgw),Fe(mol/kgw),S(mol/kgw),Au(mol/kgw),P(5)(mol/kgw),Cu(1)(mol/kgw),Cu(2)(mol/kgw),Fe(2)(mol/kgw),Fe(3)(mol/kgw),S(-2)(mol/kgw),S(6)(mol/kgw),Au(1)(mol/kgw),Au(3)(mol/kgw),m_Fe+2(mol/kgw),m_Fe+3(mol/kgw),m_FeOH+(mol/kgw),m_FeOH+2(mol/kgw),m_FeCl+(mol/kgw),m_FeCl+2(mol/kgw),m_FeCl2(mol/kgw),m_FeCl2+(mol/kgw),m_Fe(OH)4-(mol/kgw),la_SO4-2,la_Cu(HS)2-,la_Au(HS)2-,la_AuHS,la_H+,la_OH-,la_HS-,la_H2S,la_Au(OH)2-,la_Au+,la_Au+3,la_AuCl,la_AuCl2-,la_AuCl3-2,la_AuCl4-,la_AuOH,la_Cu2S(HS)2-2,la_CuCl+,la_CuCl2,la_CuCl2-,la_CuCl3-,la_CuCl3-2,la_CuCl4-2,la_CuHS,la_CuCl,la_CuOH,la_CuOH+,la_S-2,Magnetite,d_Magnetite,Chalcocite(alpha),d_Chalcocite(alpha),Chalcopyrite(alpha),d_Chalcopyrite(alpha),Bornite(alpha),d_Bornite(alpha),Au(element),d_Au(element),Pyrite,d_Pyrite,Cu(element),d_Cu(element),si_Hematite,si_Magnetite,si_Chalcocite(alpha),si_Pyrite,si_Chalcopyrite(alpha),si_Bornite(alpha),si_Cu(element),si_Au(element),rxn_step,pH_user,logaHS-,logaH2S,SR_Hematite,add_Hematite,add_Chalcopyrite(alpha),add_H2S(g),add_Cu(1),add_Au(3),Pyrite_pct,Chalcopyrite(alpha)_pct,Bornite(alpha)_pct,Magnetite_pct,Chalcocite(alpha)_pct,Au(element)_pct,Cu(element)_pct
28,react,28,1,8.162536332364617,-7.591308047174498,240.0,0.2530953866378403,15.38029313300084,1.0478402045168675,0.49897152596041483,0.0009979430519208273,0.09979430519208267,7.723868506731741e-06,1.8486421070656458e-10,0.09672796374350925,2.789615463610063e-05,0.09979430500034239,7.723868506731138e-06,6.038064212058182e-19,1.2062276934590877e-10,6.424144136065583e-11,0.0966497166739892,7.790657379043764e-05,2.789615463610063e-05,0.0,4.7295116462776995e-14,3.743012985226734e-31,4.967870615021645e-12,2.092327790404805e-23,1.4725004468915939e-12,5.50548209271813e-28,6.947974314990197e-15,6.705283832834213e-30,6.408342315560441e-11,-6.221267755642211,-5.563897794117559,-4.907018652022992,-7.353355858730957,-8.162536332364617,-3.0580416281913765,-1.3844255624505708,-2.599227225930697,-14.479621773418568,-22.286918502508716,-68.94424821792298,-16.74908413970266,-16.27346634481411,-17.27583244088944,-95.36363784517886,-9.5154253494351,-12.221172892187647,-23.18130623660422,-22.12222253511695,-9.954813238359167,-23.16150959310873,-12.580532639537086,-25.352154796816087,-5.79960711954309,-11.673854688761613,-10.169111471013677,-21.48410864369777,-6.252839662603813,0.0,0.0,0.0,0.0,0.002039150123337362,-1.7506711837593242e-05,8.549705861391518e-05,1.7506709923433724e-05,8.944028554324001e-05,7.465469543437372e-07,0.0,0.0,0.0,0.0,-5.552402393417475,-7.617245038637247,-2.0145149252489816,-1.045221567689829,1.4210854715202004e-14,0.0,-3.4734687844632646,0.0,28.0,8.162536332364617,-1.3844255624505708,-2.599227225930697,2.8028354810449333e-06,1.0858496437604805e-05,4.501132535929497e-06,0.0012618502343065233,7.000370502007304e-05,5.757575757575757e-07,0.0,92.09889642006256,3.8615032092957224,0.0,0.0,4.039600370641702,0.0
29,i_soln,102901,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,29.0,8.0,-99.99,-99.99,0.0,1.0854144375727897e-05,4.593798991518924e-06,0.0012574375560110392,6.995299223742342e-05,5.723905723905723e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,i_soln,102902,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,29.0,8.0,-99.99,-99.99,0.0,1.0854144375727897e-05,4.593798991518924e-06,0.0012574375560110392,6.995299223742342e-05,5.723905723905723e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,react,29,1,8.164864213019941,-7.593734033178175,240.0,0.25309706853912456,15.380562413534657,1.0477655161628174,0.49893596007753427,0.0009978719201550659,0.09978719201550651,7.700319598964724e-06,1.8678214702110006e-10,0.09668615557116128,2.7724838616275497e-05,0.09978719182370403,7.700319598964116e-06,6.084295318453192e-19,1.2164739988693233e-10,6.513474713416773e-11,0.09660765859879053,7.815684342585032e-05,2.7724838616275497e-05,0.0,4.719778332163343e-14,3.714468792410216e-31,4.984407328205278e-12,2.0875502114859508e-23,1.4694162974159315e-12,5.463220493906615e-28,6.93308225520924e-15,6.653585153461506e-30,6.497538554697942e-11,-6.21984291470087,-5.565245473493572,-4.909689623424466,-7.35590433743355,-8.164864213019941,-3.055712673593114,-1.3845480551494647,-2.601677599284926,-14.477389850225723,-22.289344488512395,-68.951526175934,-16.75153500350348,-16.27594208641207,-17.278333060284538,-95.37101531437844,-9.515522380840517,-12.221417877585456,-23.184859794383243,-22.125800970693113,-9.95596568793165,-23.165112906482033,-12.581709966906708,-25.355782987986526,-5.800832306220194,-11.674982260536957,-10.167885210393619,-21.485308369081384,-6.250634274647392,0.0,0.0,0.0,0.0,0.0020216561110065552,-1.749401233080679e-05,0.00010299106900949064,1.7494010395575465e-05,9.018236485388098e-05,7.420793106409682e-07,0.0,0.0,0.0,0.0,-5.545048051525969,-7.606115957423114,-2.0145149252489674,-1.04654485971529,-1.4210854715202004e-14,5.684341886080802e-14,-3.4721454924377912,0.0,29.0,8.164864213019941,-1.3845480551494647,-2.601677599284926,2.8507028405171227e-06,1.0854144375727897e-05,4.593798991518924e-06,0.0012574375560110392,6.995299223742342e-05,5.723905723905723e-07,0.0,91.27818055746965,4.650067507363829,0.0,0.0,4.071751935166517,0.0
30,i_soln,103001,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,30.0,8.0,-99.99,-99.99,0.0,1.0849520395811137e-05,4.689316501141219e-06,0.0012528891135474961,6.98991109059702e-05,5.69023569023569e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,i_soln,103002,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,30.0,8.0,-99.99,-99.99,0.0,1.0849520395811137e-05,4.689316501141219e-06,0.0012528891135474961,6.98991109059702e-05,5.69023569023569e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,react,30,1,8.167189233790102,-7.596158181770396,240.0,0.25309874037064867,15.380831576609182,1.047690900696852,0.4989004289032649,0.000997800857806527,0.09978008578065288,7.67686097532135e-06,1.887209139313377e-10,0.09664438602458818,2.755465302297972e-05,0.09978008558878716,7.676860975320736e-06,6.130822229759096e-19,1.2268145237829572e-10,6.603946155304199e-11,0.09656564039345458,7.840587062201348e-05,2.755465302297972e-05,0.0,4.7100966169791265e-14,3.686182589863829e-31,5.000999617132765e-12,2.0827925922883183e-23,1.466348511036976e-12,5.4213429053116985e-28,6.918269230986646e-15,6.602357994157292e-30,6.587874658082839e-11,-6.21842942173101,-5.566592176638855,-4.912359362363651,-7.358451281199244,-8.167189233790102,-3.0533865803355376,-1.3846708503229463,-2.60412541522858,-14.475161812302789,-22.291768637104614,-68.95879862171067,-16.753984004085204,-16.2784159389833,-17.28083176484527,-95.37838716811312,-9.51562043617516,-12.221663467932396,-23.188409907763297,-22.129375936062676,-9.957116504708992,-23.1687127238411,-12.582885635673554,-25.359407657335094,-5.802056214192014,-11.676108225324793,-10.166660229934378,-21.48650753721436,-6.248432049050722,0.0,0.0,0.0,0.0,0.0020041755906476436,-1.7480520358911615e-05,0.00012047158741203152,1.748051840254088e-05,9.091997035803371e-05,7.376055041527344e-07,0.0,0.0,0.0,0.0,-5.537701386232831,-7.594997367905041,-2.014514925248953,-1.0478678955092064,-1.4210854715202004e-14,2.842170943040401e-14,-3.470822456643903,0.0,30.0,8.167189233790102,-1.3846708503229463,-2.60412541522858,2.8993364387087533e-06,1.0849520395811137e-05,4.689316501141219e-06,0.0012528891135474961,6.98991109059702e-05,5.69023569023569e-07,0.0,90.45880609301169,5.437505583979647,0.0,0.0,4.103688323008671,0.0
31,i_soln,103101,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,31.0,8.0,-99.99,-99.99,0.0,1.0844607508339565e-05,4.787772782720269e-06,0.0012482007298814275,6.984186305390045e-05,5.656565656565657e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,i_soln,103102,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,31.0,8.0,-99.99,-99.99,0.0,1.0844607508339565e-05,4.787772782720269e-06,0.0012482007298814275,6.984186305390045e-05,5.656565656565657e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,react,31,1,8.169511215433214,-7.598580284246116,240.0,0.2531004021340714,15.38110061210593,1.047616361647703,0.49886493411795557,0.0009977298682359082,0.099772986823591,7.65349399087611e-06,1.9068056454002202e-10,0.09660265709626313,2.738560400903024e-05,0.099772986631661,7.653493990875494e-06,6.177642918931502e-19,1.2372492008422783e-10,6.69556444557942e-11,0.09652366405562386,7.865365014497873e-05,2.738560400903024e-05,0.0,4.700466809441164e-14,3.6581539797548614e-31,5.017646174685827e-12,2.07805522760786e-23,1.4632971840592264e-12,5.379848689466279e-28,6.903535698466439e-15,6.551601533003491e-30,6.679356613897814e-11,-6.217027213466181,-5.5679378034346065,-4.915027646138032,-7.360996474324288,-8.169511215433214,-3.051063527709449,-1.384793940972283,-2.6065704875210187,-14.472937809526334,-22.294190739580333,-68.96606492913783,-16.756430931573664,-16.2808876914845,-17.283328342359212,-95.38575277559124,-9.515719486024793,-12.221909649231458,-23.191956280748855,-22.13294713406097,-9.958265600231567,-23.17230874685213,-12.584059556208869,-25.36302850535887,-5.803278750338428,-11.677232495834627,-10.16543662280538,-21.48770603256109,-6.246233158056931,0.0,0.0,0.0,0.0,0.0019867094042296187,-1.746618641802495e-05,0.00013793777185249062,1.7466184440459093e-05,9.165309570965572e-05,7.331253516220076e-07,0.0,0.0,0.0,0.0,-5.530362956406266,-7.583890137824085,-2.0145149252493653,-1.049190552487893,-4.263256414560601e-14,-8.526512829121202e-13,-3.469499799665277,0.0,31.0,8.169511215433214,-1.384793940972283,-2.6065704875210187,2.9487438192996164e-06,1.0844607508339565e-05,4.787772782720269e-06,0.0012482007298814275,6.984186305390045e-05,5.656565656565657e-07,0.0,89.64080497194841,6.2237853601387245,0.0,0.0,4.135409667912864,0.0
32,i_soln,103201,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,32.0,8.0,-99.99,-99.99,0.0,1.083938766228858e-05,4.889258252983313e-06,0.0012433680994642156,6.978103834006711e-05,5.622895622895622e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,i_soln,103202,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,32.0,8.0,-99.99,-99.99,0.0,1.083938766228858e-05,4.889258252983313e-06,0.0012433680994642156,6.978103834006711e-05,5.622895622895622e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,react,32,1,8.171829972335692,-7.601000124996757,240.0,0.2531020538311564,15.381369509250506,1.0475419027643005,0.498829477506812,0.0009976589550136214,0.09976589550136228,7.630220048225855e-06,1.9266114092661578e-10,0.09656097090296813,2.7217697933166075e-05,0.099765895309367,7.630220048225233e-06,6.224755126910635e-19,1.2477779048503815e-10,6.788335044157762e-11,0.09648173170733912,7.890017666989007e-05,2.7217697933166075e-05,0.0,4.6908892367777345e-14,3.63038260033583e-31,5.034345623262245e-12,2.073338421245734e-23,1.4602624186721061e-12,5.33873726262148e-28,6.888882142338074e-15,6.501315014061812e-30,6.77198988710432e-11,-6.215636228297121,-5.569282249867279,-4.917694244197514,-7.363539693729351,-8.171829972335692,-3.048743701380394,-1.384917319626699,-2.6090126230779163,-14.470717997618863,-22.296610580330977,-68.97332445138976,-16.758875569118313,-16.28335712582315,-17.28582257349187,-95.3931114850192,-9.51581950044638,-12.22215640653993,-23.19549860741734,-22.13651425752346,-9.959412882943417,-23.17590066710863,-12.585231635714724,-25.366645222409375,-5.804499818116682,-11.67835498175247,-10.164214485600162,-21.48890373610651,-6.244037779808876,0.0,0.0,0.0,0.0,0.0019692584463184403,-1.7450957911178348e-05,0.00015538872776486032,1.7450955912369704e-05,9.238173435844896e-05,7.286386487932435e-07,0.0,0.0,0.0,0.0,-5.5230333414561095,-7.572795166263967,-2.0145149252489887,-1.050512704114631,-1.4210854715202004e-14,-2.842170943040401e-14,-3.4681776480384743,-1.7763568394002505e-15,32.0,8.171829972335692,-1.384917319626699,-2.6090126230779163,2.9989322775010186e-06,1.083938766228858e-05,4.889258252983313e-06,0.0012433680994642156,6.978103834006711e-05,5.622895622895622e-07,0.0,88.82421148502497,7.0088724226007555,0.0,0.0,4.166916092374274,0.0
33,i_soln,103301,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,33.0,8.0,-99.99,-99.99,0.0,1.083384167880053e-05,4.993866110494584e-06,0.001238386784279115,6.971641328114965e-05,5.589225589225588e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,i_soln,103302,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,33.0,8.0,-99.99,-99.99,0.0,1.083384167880053e-05,4.993866110494584e-06,0.001238386784279115,6.971641328114965e-05,5.589225589225588e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,react,33,1,8.174145312128962,-7.603417481124359,240.0,0.2531036954637729,15.381638256573352,1.0474675280295136,0.49879406096643747,0.0009975881219328724,0.09975881219328755,7.607040600651774e-06,1.9466267329604772e-10,0.09651932969354983,2.7050941377942656e-05,0.09975881200122604,7.6070406006511465e-06,6.272156347710815e-19,1.2584004487779238e-10,6.882262841825533e-11,0.09643984560285965,7.914544471667158e-05,2.7050941377942656e-05,0.0,4.681364246180867e-14,3.602868128766446e-31,5.051096511031614e-12,2.068642486634695e-23,1.4572443234090126e-12,5.298008098910935e-28,6.874309078048155e-15,6.451497752455913e-30,6.865779374296e-11,-6.2142564066067205,-5.5706254077961574,-4.920358917701421,-7.366080708545105,-8.174145312128962,-3.0464272937721373,-1.3850409783148594,-2.611451621559347,-14.468502538529954,-22.29902793645858,-68.98057651977255,-16.76131769250181,-16.28582401646255,-17.28831423138716,-95.40046262242556,-9.515920448965725,-12.222403723916269,-23.19903657135339,-22.140076988715407,-9.960558258007758,-23.17948816555647,-12.586401778034963,-25.37025748811311,-5.8057193173573935,-11.67947558956092,-10.162993918544457,-21.49010052517841,-6.24184609870376,0.0,0.0,0.0,0.0,0.001951823667363364,-1.7434778955076205e-05,0.00017282350469985315,1.7434776934992832e-05,9.310587953207777e-05,7.241451736288032e-07,0.0,0.0,0.0,0.0,-5.5157131425668755,-7.561713385503275,-2.0145149252489816,-1.0518342196896882,-1.4210854715202004e-14,-2.842170943040401e-14,-3.4668561324634233,0.0,33.0,8.174145312128962,-1.3850409783148594,-2.611451621559347,3.0499088308819496e-06,1.083384167880053e-05,4.993866110494584e-06,0.001238386784279115,6.971641328114965e-05,5.589225589225588e-07,0.0,88.0090624138409,7.792729879259374,0.0,0.0,4.198207706899736,0.0
34,i_soln,103401,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,34.0,8.0,-99.99,-99.99,0.0,1.0827949180717389e-05,5.101692421243655e-06,0.0012332522097656293,6.964775043052728e-05,5.555555555555555e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,i_soln,103402,-99,8.0,0.0,240.0,2.9986045440461253,99.90701205807707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.215706120982619,-999.999,-999.999,-999.999,-999.999,-2.212279423983691,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,43.95804465241585,34.0,8.0,-99.99,-99.99,0.0,1.0827949180717389e-05,5.101692421243655e-06,0.0012332522097656293,6.964775043052728e-05,5.555555555555555e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,react,34,1,8.176457035273748,-7.605832121945894,240.0,0.25310532703391914,15.381906841870537,1.0473932416747378,0.49875868651178235,0.0009975173730235613,0.09975173730235658,7.583957155598052e-06,1.9668517903905855e-10,0.09647773585713859,2.6885341173822993e-05,0.09975173711022786,7.58395715559742e-06,6.319843813534609e-19,1.269116579240185e-10,6.977352111504006e-11,0.09639800813683991,7.938944869211959e-05,2.6885341173822993e-05,0.0,4.671892205539502e-14,3.5756102841662167e-31,5.067897306991202e-12,2.0639677475148933e-23,1.4542430133832562e-12,5.257660734853753e-28,6.8598170529623e-15,6.402149139866092e-30,6.960729355012454e-11,-6.212887690517389,-5.571967164699302,-4.92302141896397,-7.3686192795871435,-8.176457035273748,-3.0441145044825926,-1.3851649085353648,-2.613887274924636,-14.466291600772397,-22.301442577280113,-68.98782044223717,-16.76375706963951,-16.288288129916417,-17.290803081157197,-95.40780549015484,-9.516022300497713,-12.22265158435728,-23.20256984495324,-22.14363499863142,-9.96170162710224,-23.18307091178865,-12.58756988344561,-25.373864970661458,-5.806937144040042,-11.680594222339233,-10.16177502571706,-21.491296273172544,-6.239658305779488,0.0,0.0,0.0,0.0,0.0019344060771886173,-1.7417590174746787e-05,0.00019024109283322067,1.7417588133367514e-05,9.382552421216907e-05,7.196446800912976e-07,0.0,0.0,0.0,0.0,-5.508402984036751,-7.5506457631037165,-2.0145149252489816,-1.0531549640490638,-1.4210854715202004e-14,-2.842170943040401e-14,-3.465535388104035,0.0,34.0,8.176457035273748,-1.3851649085353648,-2.613887274924636,3.101680187764432e-06,1.0827949180717389e-05,5.101692421243655e-06,0.0012332522097656293,6.964775043052728e-05,5.555555555555555e-07,0.0,87.1953971854735,8.575318205523688,0.0,0.0,4.229284609002821,0.0
35,i_soln,103501,-99,8.0,0.0,240.0,-0.000492783605584837,-63.42297352997195,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.9999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-8.0,-3.2157004040477073,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-6.196071767946686e-05,-999.999,-999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,35.0,8.0,-99.99,-99.99,0.0,1.0821688517710612e-05,5.212836206867048e-06,0.0012279596606184899,6.957479750584817e-05,5.521885521885521e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
